21:21
2,4,7
2,5,7
2,6,7
2,7,7
2,3,7
2,2,7
2,1,7
2,0,7
2,8,7
2,9,7
2,10,7
2,11,7
2,12,7
7,13,6
7,13,5
2,13,4
2,14,4
2,15,4
2,16,4
2,17,4
2,18,4
2,19,4
2,20,4
7,13,7
3,0,13
3,1,13
3,0,14
3,1,14
3,0,12
3,1,12
3,2,12
3,2,13
3,3,12
3,3,13
3,4,13
3,5,12
3,4,12
3,6,12
3,7,11
3,8,12
3,7,12
3,8,11
3,6,11
3,9,12
3,10,12
3,10,11
3,11,11
3,12,11
3,13,10
3,9,11
3,14,10
3,15,10
3,16,9
3,17,9
3,18,8
3,18,7
3,19,6
3,20,6
3,20,7
3,19,7
3,20,8
3,19,8
3,20,9
3,19,9
3,18,9
3,16,10
3,17,10
3,19,10
3,20,10
11,20,11
3,18,10
3,19,11
3,18,11
3,19,12
11,20,13
4,20,14
4,19,15
13,19,14
3,19,13
11,20,12
4,20,15
4,18,15
13,18,14
3,18,13
3,18,12
3,17,12
3,17,11
3,16,11
3,15,11
3,14,11
3,13,11
3,13,12
3,14,12
3,16,12
3,15,12
3,17,13
3,16,13
3,15,13
3,14,13
3,12,13
3,12,12
3,11,12
3,13,13
3,11,13
3,5,13
3,6,13
3,7,13
3,8,13
3,9,13
3,10,13
3,17,14
13,17,15
13,16,15
3,16,14
3,15,14
13,15,15
13,14,15
3,14,14
13,13,15
3,13,14
13,12,15
3,12,14
3,11,14
13,11,15
13,10,15
3,10,14
3,9,15
3,9,14
3,8,15
3,8,14
3,7,15
3,7,14
3,6,15
3,6,14
3,5,15
3,5,14
3,4,15
3,4,14
3,3,15
3,3,14
3,2,15
3,2,14
3,1,15
3,0,15
13,1,16
13,2,16
13,0,16
13,3,16
13,4,16
13,6,16
13,5,16
13,7,16
13,9,16
13,8,16
4,20,16
4,19,16
4,18,16
4,16,16
4,15,16
4,13,16
4,10,16
4,11,16
4,12,16
4,14,16
4,17,16
4,20,17
4,20,18
4,20,19
4,20,20
4,19,20
4,19,19
4,19,18
4,19,17
4,18,17
4,18,18
4,18,19
4,18,20
4,17,19
4,17,18
4,17,17
4,16,17
4,16,18
4,16,19
4,15,17
4,15,18
4,15,19
4,14,17
4,14,18
4,14,19
4,13,17
4,13,18
4,13,19
4,12,17
4,12,18
4,12,19
4,11,17
4,10,17
4,8,17
4,9,17
4,7,17
4,6,17
4,4,17
4,2,17
4,1,17
4,3,17
4,5,17
4,0,17
4,0,18
4,0,19
4,0,20
4,1,18
4,1,19
4,1,20
4,2,20
4,3,20
4,4,20
4,6,20
4,5,20
4,7,20
4,8,20
4,10,20
4,9,20
4,11,20
4,12,20
4,13,20
4,14,20
4,15,20
4,16,20
4,17,20
4,11,19
4,10,19
4,11,18
4,10,18
4,9,18
4,9,19
4,8,18
4,8,19
4,7,18
4,7,19
4,6,18
4,6,19
4,5,18
4,5,19
4,4,18
4,4,19
4,3,18
4,3,19
4,2,18
4,2,19
