50:50
1,4,11
1,5,11
1,6,11
1,7,12
1,8,13
1,9,13
1,9,14
2,10,14
2,10,15
1,10,17
1,10,16
1,10,18
1,10,19
1,10,20
1,9,21
1,8,21
1,8,22
1,9,22
1,8,23
1,7,23
1,7,24
1,6,24
1,5,24
1,4,24
1,3,24
1,2,24
1,4,12
1,3,11
1,2,11
1,2,12
1,3,13
1,3,12
1,5,12
1,6,12
1,7,13
1,6,14
1,2,13
1,2,15
1,2,14
1,2,17
1,2,16
1,2,19
1,2,20
1,2,21
1,2,22
1,2,23
1,4,23
1,3,23
1,5,23
1,5,22
1,6,22
1,6,23
1,7,22
1,7,21
1,4,21
1,3,22
1,4,22
1,5,21
1,3,21
1,6,21
1,6,20
1,9,20
1,7,20
1,8,20
1,5,19
1,5,20
1,3,20
1,4,19
1,4,20
1,3,19
1,2,18
1,3,18
1,3,17
1,3,16
1,3,15
1,3,14
1,4,13
1,5,13
1,6,13
1,5,14
1,4,14
1,4,16
1,4,15
1,5,15
1,6,15
1,7,14
1,8,14
1,8,15
1,9,15
1,7,16
1,7,15
1,6,16
1,5,16
1,5,17
1,4,17
1,4,18
1,5,18
1,6,18
1,6,19
1,6,17
1,7,17
1,7,18
1,7,19
1,8,19
1,9,19
1,9,18
1,9,16
1,8,16
1,9,17
1,8,18
1,8,17
1,10,21
1,10,22
2,10,13
1,8,12
2,5,10
2,6,10
2,7,11
3,7,10
2,9,11
2,8,11
2,9,12
3,10,12
3,11,13
3,11,14
2,11,15
1,11,16
1,11,17
2,11,18
2,11,20
2,11,21
2,11,19
1,11,23
2,11,22
1,10,23
1,9,23
1,9,24
1,8,24
1,10,24
1,12,24
1,4,25
1,6,25
1,7,25
1,5,25
1,3,25
1,3,26
1,2,25
1,2,26
1,3,27
1,4,26
1,6,26
1,5,26
1,7,26
1,2,27
1,2,8
1,3,9
1,4,10
1,3,10
1,2,9
1,2,10
1,3,8
1,4,9
1,4,8
1,5,8
2,5,9
2,6,8
2,6,9
3,7,8
3,7,9
3,8,10
3,9,10
3,8,8
3,9,8
3,8,9
3,10,9
3,9,9
3,10,10
3,10,11
3,11,12
3,11,11
3,11,10
3,11,9
3,10,8
3,11,8
3,13,8
3,12,8
3,14,8
3,15,8
3,17,8
3,18,8
3,16,8
3,19,8
3,20,8
3,21,8
3,23,8
3,22,8
3,25,8
3,24,8
3,27,8
3,26,8
3,28,8
3,29,8
3,31,8
3,30,8
11,33,8
3,32,8
4,34,8
4,35,8
6,36,8
11,37,9
11,37,8
11,38,9
11,34,9
11,34,10
11,34,11
3,34,12
3,34,14
3,34,15
3,34,16
3,34,13
3,34,18
11,34,19
1,2,28
1,3,28
1,4,27
1,4,28
1,5,27
1,6,27
1,8,26
1,8,25
1,11,25
1,11,24
1,10,25
1,9,25
1,9,26
1,7,27
1,5,28
1,7,28
1,6,28
1,8,28
1,8,27
1,9,27
1,9,28
1,10,27
1,10,26
1,10,28
1,11,27
1,11,26
1,12,25
2,11,28
2,12,27
1,12,26
2,12,28
1,12,23
2,12,22
3,12,21
3,12,20
2,12,19
2,12,18
1,12,16
1,12,17
2,12,15
3,12,14
3,12,13
3,12,11
3,12,10
3,12,9
3,12,12
3,13,10
3,13,9
3,14,9
3,16,9
3,17,9
3,15,9
3,20,9
3,19,9
3,18,9
3,22,9
3,21,9
3,23,9
3,24,9
3,26,9
3,25,9
3,27,9
3,29,9
3,28,9
3,31,9
3,30,9
3,32,9
11,33,9
4,36,9
10,35,9
10,35,10
4,36,10
4,37,10
8,38,10
4,38,11
4,37,11
4,36,11
10,35,11
11,35,12
4,36,12
6,38,12
6,37,13
6,37,12
10,36,13
11,35,13
6,38,13
4,38,14
10,36,14
4,37,14
11,35,14
11,35,15
10,37,15
11,36,15
4,38,15
4,38,16
11,36,16
3,35,16
11,37,16
8,38,17
11,36,17
10,37,17
3,35,17
3,34,17
11,35,18
11,36,18
4,38,18
10,37,18
4,36,19
4,36,20
4,38,19
10,37,19
11,35,19
4,35,20
11,34,20
11,34,21
4,35,21
8,36,21
10,37,20
4,38,20
10,37,21
4,38,21
11,34,22
3,34,24
3,34,23
3,35,24
3,34,25
3,34,27
3,13,28
3,14,28
3,16,28
3,15,28
3,17,28
3,18,28
3,19,28
3,20,28
3,21,28
3,22,28
3,23,28
3,24,28
3,25,28
3,26,28
3,28,28
3,27,28
3,29,28
3,30,28
3,31,28
3,32,28
3,33,28
11,34,28
11,35,28
11,35,27
3,35,26
3,35,25
3,34,26
